,subj_idx,trial_PE,trial_TR_PE,trial_TI_PE,rt,pupil_response_1,pupil_response_2,missed_response,response
3195,11,UP,1,0,0.616743981318,1.5121422853,0.402648314123,0,1.0
3196,11,PP,0,0,0.783463388434,1.20513067335,0.365116744448,0,1.0
3197,11,UP,1,0,1.16674249888,0.972257868007,0.847316452174,0,1.0
3198,11,PP,0,0,0.541742783967,0.326216251007,0.924445814345,0,1.0
3199,11,PU,0,1,0.500098353812,1.09332524107,0.820136253752,0,0.0
3200,11,PP,0,0,0.583430546816,1.27261435137,1.28816341077,0,1.0
3201,11,PP,0,0,1.32508672241,1.13555453237,1.19569930112,0,1.0
3202,11,PP,0,0,0.575089003076,0.596607200902,1.78674914895,0,1.0
3203,11,PP,0,0,0.733426099512,0.971129477813,3.35027727325,0,0.0
3204,11,PP,0,0,1.11675196365,2.57929755426,1.72391375776,0,1.0
3205,11,PP,0,0,1.82503654771,1.12579909099,0.359960698399,0,1.0
3206,11,PP,0,0,1.15838869655,0.923422757187,1.58273176859,0,1.0
3207,11,UP,1,0,2.2083564251,1.31680812234,2.27472628793,0,0.0
3208,11,PP,0,0,1.58344622641,3.83992005163,2.51422472631,0,1.0
3209,11,PP,0,0,2.13328737787,1.3885891879,1.95933892412,0,1.0
3210,11,PP,0,0,1.50005929737,1.36319124349,0.651310991176,0,1.0
3211,11,PP,0,0,0.733424389007,1.35016431254,1.1186883291,0,1.0
3212,11,PP,0,0,1.08342341973,2.36741036702,1.39399672333,0,0.0
3213,11,PP,0,0,1.61674198573,1.13180054699,1.85520533302,0,1.0
3214,11,UU,1,1,0.766780871127,2.2897522643,1.46255360367,0,1.0
3215,11,PP,0,0,1.59167886824,1.04866631712,1.61641083691,0,1.0
3216,11,UU,1,1,0.800080336536,3.24252751625,3.28600170368,0,1.0
3217,11,PP,0,0,2.24999429833,1.25051476868,2.7000348214,0,1.0
3218,11,PP,0,0,2.36666159218,0.738204931062,2.22840722533,0,1.0
3219,11,UU,1,1,1.08335015326,0.751994057974,0.64951062279,0,1.0
3220,11,PU,0,1,1.23338333698,0.415758805068,1.1397366903,0,1.0
3221,11,PU,0,1,1.46669055667,0.660003470316,1.1734803571,0,1.0
3222,11,PP,0,0,1.61674654707,1.41118203972,2.28783268753,0,1.0
3223,11,PP,0,0,0.991759660912,2.49577908199,2.47699597823,0,1.0
3224,11,PP,0,0,1.18337911775,0.740741428121,1.36225744362,0,1.0
3225,11,UU,1,1,1.58338151245,2.07260702913,2.03969486716,0,1.0
3226,11,UP,1,0,1.22507286735,0.525719141471,1.8326693968,0,1.0
3227,11,PP,0,0,0.916792103413,1.77175694027,0.586594246725,0,1.0
3228,11,PP,0,0,1.7916626755,2.28719124982,1.35657598149,0,0.0
3229,11,PP,0,0,2.33336440743,1.63364671117,1.1862093261,0,1.0
3230,11,UP,1,0,1.17507292436,1.7840585571,0.781540397887,0,1.0
3231,11,PP,0,0,1.56671011339,0.568272958201,1.39586735452,0,1.0
3232,11,PP,0,0,1.17506180611,1.36973035197,1.94649892591,0,1.0
3233,11,PP,0,0,1.52506653849,0.886372132575,1.49629470002,0,1.0
3234,11,PP,0,0,1.95006420081,2.86959077518,0.717196709687,0,1.0
3235,11,UP,1,0,1.2083960517,2.02235951583,1.22773154649,0,1.0
3236,11,PP,0,0,1.18347604614,0.881193600655,0.444456568136,0,1.0
3237,11,PP,0,0,1.86668924528,2.1402015221,0.768054524422,0,1.0
3238,11,PP,0,0,0.850097669612,0.661473797498,1.11862329729,0,1.0
3239,11,PP,0,0,1.59172989819,0.785047443465,0.568761855207,0,1.0
3240,11,PP,0,0,1.21674614795,0.604717824351,1.46104843509,0,1.0
3241,11,UP,1,0,3.10830921527,0.656120551773,0.30125457228,0,1.0
3242,11,PU,0,1,1.62507383663,1.01493831214,1.67996838609,0,1.0
3243,11,PP,0,0,1.13335807858,1.92440747743,2.36271786449,0,1.0
3244,11,PP,0,0,0.983440638767,1.96798043588,1.49913155618,0,1.0
3245,11,PU,0,1,1.3250279952,0.225833650081,0.687487279679,0,1.0
3246,11,PU,0,1,1.55007663045,1.02564178291,1.90300052049,0,1.0
3247,11,PP,0,0,2.18333350438,0.863336055957,2.62083107502,0,1.0
3248,11,UP,1,0,1.47507229718,2.30494910958,3.05910868255,0,1.0
3249,11,PP,0,0,1.99171034146,2.21943954887,1.85074302956,0,1.0
3250,11,PP,0,0,1.24176279683,0.834592882462,0.780728095158,0,1.0
3251,11,PP,0,0,1.2833827098,0.905006089795,1.94794602077,0,1.0
3252,11,PP,0,0,1.00835665316,0.628530168846,2.90036988983,0,1.0
3253,11,PU,0,1,2.20836526269,1.36709747928,2.65777460914,0,1.0
3254,11,UP,1,0,1.00840397703,1.59453325106,1.96259204061,0,1.0
3255,11,UU,1,1,1.09171820977,0.990713022592,0.96688401671,0,1.0
3256,11,UU,1,1,2.28333025443,1.27669855839,2.32698044244,0,1.0
3257,11,UU,1,1,1.82504367479,2.11964569497,0.552911970989,0,1.0
3258,11,PP,0,0,1.09173075344,0.344611918101,1.02871330042,0,1.0
3259,11,PP,0,0,2.47499076329,0.990648987622,3.11025645879,0,0.0
3260,11,PP,0,0,0.741802993605,0.137520875196,1.26872890661,0,1.0
3261,11,PU,0,1,1.2000624903,2.30306566001,1.8248756701,0,1.0
3262,11,PP,0,0,1.73335967505,1.24301330405,0.609509348495,0,0.0
3263,11,UU,1,1,1.23335596897,1.26169441561,1.98347095916,0,1.0
3264,11,UU,1,1,1.59169882409,1.12699035864,1.45824149458,0,1.0
3265,11,PU,0,1,2.13335693825,1.00130882108,1.55400840839,0,1.0
3266,11,PP,0,0,1.15006454291,1.58841230203,2.31908837873,0,1.0
3267,11,UU,1,1,1.59163867147,2.33022385326,2.49416161364,0,1.0
3268,11,PP,0,0,1.18338367908,0.581038401708,0.350456929957,0,0.0
3269,11,PP,0,0,1.47507001651,1.00189912056,0.993084542625,0,1.0
3270,11,UU,1,1,1.43345751572,1.08033062256,1.39842337534,0,1.0
3271,11,PP,0,0,1.03340095514,1.31779587187,1.9879828387,0,1.0
3272,11,PP,0,0,0.95840032796,0.665140930352,3.60990488609,0,0.0
3273,11,PP,0,0,1.39174865669,0.319930421344,1.03699301051,0,1.0
3274,11,PP,0,0,1.00836777142,1.85168342005,2.8722314012,0,1.0
3275,11,PU,0,1,0.616789879761,0.768565202301,1.13678012933,0,1.0
3276,11,PP,0,0,1.30842159519,1.93508492021,1.55406396738,0,1.0
3277,11,PP,0,0,0.816739191916,1.1178474018,1.42912732345,0,1.0
3278,11,PP,0,0,1.00002907852,0.277167091563,1.11334628284,0,1.0
3279,11,PP,0,0,0.966625842706,0.30930357524,1.49206331297,0,1.0
3280,11,UP,1,0,2.35834456563,1.95206765048,2.22926121896,0,0.0
3281,11,UP,1,0,2.50830305746,1.22024565403,2.81899754489,0,1.0
3282,11,PP,0,0,0.966749568954,4.0952156355,0.937514223142,0,0.0
3283,11,PP,0,0,1.79999310098,2.50832734215,2.47957536953,0,1.0
3284,11,PU,0,1,1.93337541166,1.01535225888,0.924055141667,0,1.0
3285,11,PP,0,0,1.20838493345,2.18167000761,2.33104943078,0,0.0
3286,11,UU,1,1,1.44170811781,1.13653443788,1.82955213087,0,0.0
3287,11,PP,0,0,1.7833584777,2.68315553402,1.81645835721,0,1.0
3288,11,PP,0,0,1.39170475383,3.0531168056,2.96204973129,0,1.0
3289,11,PP,0,0,2.10001699098,0.662035692725,0.819474884588,0,1.0
3290,11,PP,0,0,1.63338003001,1.31878652859,1.19873270028,0,0.0
3291,11,PP,0,0,1.09168713566,0.281775338785,1.81384115605,0,1.0
3292,11,UP,1,0,2.57498323709,1.92850030208,0.593674326988,0,1.0
3293,11,PU,0,1,1.40844799392,1.08055821267,1.07219914786,0,1.0
3294,11,UU,1,1,1.00842991963,0.262836073518,0.610524668411,0,0.0
3295,11,PP,0,0,1.28337814846,1.25460778813,0.960826931542,0,1.0
3296,11,PP,0,0,0.658430603831,1.54966588697,0.695494719583,0,1.0
3297,11,UU,1,1,2.05838082825,1.45815595527,0.847444390636,0,0.0
3298,11,PP,0,0,1.23338732815,1.14018578027,0.583943346986,0,1.0
3299,11,UP,1,0,1.54170914411,1.22783531934,2.05086917505,0,1.0
3300,11,PP,0,0,1.43339878851,1.06046684785,1.59851677526,0,1.0
3301,11,UU,1,1,1.30834262705,1.71704341732,1.1979544104,0,1.0
3302,11,PP,0,0,1.51675777936,2.60987137559,0.98075004544,0,0.0
3303,11,PP,0,0,1.23341925751,1.39840740715,0.70983152643,0,0.0
3304,11,PP,0,0,1.03341606457,2.61961810853,0.576172420592,0,1.0
3305,11,PU,0,1,0.891730696425,1.36082301531,3.57230842433,0,1.0
3306,11,UP,1,0,1.15839297281,2.30154400967,2.69727956148,0,1.0
3307,11,UU,1,1,1.30843071786,1.82151455173,1.03900782475,0,1.0
3308,11,PP,0,0,1.04174791547,1.28333952913,1.4580876579,0,1.0
3309,11,PP,0,0,1.40004629756,1.59958131718,1.55056211356,0,1.0
3310,11,PP,0,0,0.841739020863,0.846254276899,2.57148487231,0,0.0
3311,11,PP,0,0,0.616722314968,2.00404614823,1.46727059095,0,1.0
3312,11,PP,0,0,0.691751165421,1.43729521903,1.24612039527,0,1.0
3313,11,PP,0,0,1.07506106489,0.271503274478,1.50438168083,0,1.0
3314,11,PP,0,0,1.5500221795,1.96526020239,0.875601004366,0,1.0
3315,11,PP,0,0,1.13345044564,1.2156309923,0.939376436942,0,1.0
3316,11,PP,0,0,0.958376380946,3.46799618567,0.751559193663,0,1.0
3317,11,PU,0,1,1.31673605599,1.15059678663,2.39077974822,0,1.0
3318,11,PP,0,0,1.20841572247,0.844687898877,2.46501497095,0,0.0
3319,11,PU,0,1,1.08339462629,2.90421919089,2.55194728854,0,1.0
3320,11,PP,0,0,1.08343567832,1.2866215156,2.14039380494,0,0.0
3321,11,PP,0,0,1.1583809993,1.39795365385,2.47663100806,0,1.0
3322,11,PU,0,1,1.35004635458,0.889431471238,1.59633963827,0,1.0
3323,11,PP,0,0,2.67497514072,2.10162153796,1.71261836206,0,0.0
3324,11,PP,0,0,0.883427353878,1.62498380015,2.45365201668,0,1.0
3325,11,PP,0,0,0.61676108633,0.874164084837,0.405737826856,0,1.0
3326,11,PP,0,0,0.81673320516,1.92162620361,2.48950170796,0,0.0
3327,11,PP,0,0,0.916736512128,1.67473474627,2.22046163817,0,1.0
3328,11,UU,1,1,2.38332244314,2.65596812603,1.70592698516,0,1.0
3329,11,PP,0,0,1.10005205625,4.96854547172,3.97896624277,0,0.0
3330,11,PU,0,1,1.5250423064,0.738474065045,1.63783307533,0,0.0
3331,11,PU,0,1,1.16667807001,1.0773199005,1.00140436798,0,1.0
3332,11,PP,0,0,0.925080621619,1.93439947902,2.55483469898,0,1.0
3333,11,PP,0,0,2.00000712709,1.3291677571,1.47138905257,0,1.0
3334,11,UP,1,0,0.591812857496,1.28685523302,1.12160178234,0,1.0
3335,11,UP,1,0,1.40004059589,1.10818586614,2.21112427333,0,1.0
3336,11,PP,0,0,0.891735542846,3.52096360246,2.75614366969,0,1.0
3337,11,PP,0,0,0.633409393617,2.11233009626,1.73370809993,0,1.0
3338,11,PP,0,0,1.29163872848,0.894868127139,2.04316472822,0,1.0
3339,11,UU,1,1,1.72502069706,1.10374147637,1.80175163165,0,1.0
3340,11,PU,0,1,1.71672220094,1.11229880698,2.30074583694,0,0.0
3341,11,PP,0,0,2.49998460549,1.97959348689,4.08015770374,0,1.0
3342,11,UP,1,0,1.05005125801,2.3564071272,2.65812824692,0,1.0
3343,11,PP,0,0,0.791729099958,1.00056116081,1.65488774558,0,1.0
3344,11,UP,1,0,1.82496784258,0.840990165497,0.883163261125,0,1.0
3345,11,PP,0,0,0.975038657325,0.37855548458,1.02481761151,0,1.0
3346,11,PP,0,0,0.70842398989,1.67568204542,1.33794614108,0,1.0
3347,11,PU,0,1,1.60009909503,1.14835840606,0.644166244426,0,0.0
3348,11,PP,0,0,1.2500535957,1.51718626209,1.13871793146,0,1.0
3349,11,PP,0,0,1.95001402611,0.554179453285,2.13296338057,0,1.0
3350,11,PP,0,0,0.941785945608,1.5797887811,1.20414958357,0,1.0
3351,11,PP,0,0,0.966761257379,0.961127578188,1.72758117957,0,1.0
3352,11,UU,1,1,0.858410705001,2.49989561328,2.37275082416,0,1.0
3353,11,PU,0,1,1.1750447011,2.68264847167,1.1617505886,0,1.0
3354,11,PP,0,0,1.71671706943,0.61913588515,0.688765379922,0,1.0
3355,11,UU,1,1,0.825102116916,0.63045513265,0.380283708027,0,1.0
3356,11,PP,0,0,1.09178349389,1.05486771244,1.65841763999,0,0.0
3357,11,PP,0,0,1.32503825821,1.43304963404,3.07324048044,0,1.0
3358,11,UP,1,0,1.14175578377,1.03048095841,5.4044652738,0,1.0
3359,11,UP,1,0,1.48337022314,1.69457468561,2.74479388492,0,0.0
3360,11,PP,0,0,1.90840095514,2.61150886454,2.52830535048,0,0.0
3361,11,UU,1,1,1.46672676227,1.40012432037,0.689908703507,0,1.0
3362,11,UP,1,0,2.37498289499,0.339561438965,2.16067818723,0,0.0
3363,11,PP,0,0,0.75006784988,2.30811584268,1.23560993522,0,1.0
3364,11,PP,0,0,1.40010730544,1.54370190831,1.82841988675,0,1.0
3365,11,UP,1,0,1.77503945556,1.97845270932,2.8815940112,0,1.0
3366,11,PP,0,0,1.08345762975,2.00458682539,2.02935197503,0,1.0
3367,11,PP,0,0,0.825051942218,1.26418092534,1.60460018222,0,1.0
3368,11,PP,0,0,0.858420968005,2.72060758077,2.55388412379,0,1.0
3369,11,PP,0,0,1.40003432406,1.53427396324,2.47647579409,0,1.0
3370,11,PP,0,0,0.825076174318,3.64933087382,2.80866787459,0,1.0
3371,11,PP,0,0,1.25842364779,0.621426683543,1.11298680681,0,1.0
3372,11,PP,0,0,1.16674192872,0.942878616994,2.19794103956,0,1.0
3373,11,UU,1,1,1.17506807794,1.59057968414,1.67450083653,0,0.0
3374,11,PP,0,0,1.14172556492,3.68936134954,3.24922388532,0,1.0
3375,11,UP,1,0,0.975117055292,3.20494225436,3.66162002143,0,1.0
3376,11,PP,0,0,1.23342666968,2.72949535372,3.63437543096,0,1.0
3377,11,PU,0,1,0.983416691754,2.40552228658,2.26813688586,0,1.0
3378,11,PP,0,0,0.808432713449,1.03283228941,2.38774304017,0,1.0
3379,11,UU,1,1,1.47512019121,0.460620556367,1.56074210073,0,1.0
3380,11,PP,0,0,0.900100748517,2.0903132421,2.31809982841,0,1.0
3381,11,PP,0,0,1.85835596897,1.82829326271,3.0319666866,0,0.0
3382,11,PP,0,0,0.858405573497,1.28852430146,2.84594601587,0,1.0
3383,11,PP,0,0,2.80827819818,1.87688157281,3.08442711354,0,0.0
3384,11,UU,1,1,1.17506009561,1.25711376154,1.5827604328,0,0.0
3385,11,UU,1,1,0.891737823513,1.74903295374,2.52944957886,0,1.0
3386,11,PP,0,0,1.08344679658,1.59231432557,2.60832463847,0,1.0
3387,11,UU,1,1,1.05843813003,2.05452113897,1.19139574195,0,0.0
3388,11,PP,0,0,1.54169431977,0.544117596977,1.48461430936,0,0.0
3389,11,UU,1,1,1.20842085397,1.83509187645,0.963735980504,0,0.0
3390,11,PU,0,1,1.00836435042,0.335001031967,0.957835959737,0,1.0
3391,11,PP,0,0,2.31668189013,0.860720951887,0.319147334146,0,1.0
3392,11,PP,0,0,0.58343282748,0.911349491132,0.740732892336,0,1.0
3393,11,UP,1,0,0.700104967753,0.765693699589,1.0533220956,0,1.0
3394,11,UU,1,1,1.5333618987,1.38334131125,0.901460100781,0,1.0
3395,11,UP,1,0,1.27505228432,1.62858114042,1.47386318882,0,1.0
3396,11,PP,0,0,1.31672493774,1.39142052542,0.992218128275,0,1.0
3397,11,PU,0,1,0.58343026173,1.13126871402,1.07824807747,0,1.0
3398,11,PP,0,0,0.925081761954,0.540446509709,1.97451092349,0,0.0
3399,11,PP,0,0,2.05003614859,0.473899719401,2.03008816158,0,0.0
3400,11,PP,0,0,0.966722200934,2.73508997941,2.52721205259,0,1.0
3401,11,PU,0,1,1.12500199558,0.87937876675,1.48591287812,0,1.0
3402,11,PP,0,0,1.46670367051,0.21266879502,0.893899853758,0,1.0
3403,11,UP,1,0,0.850077713767,0.376749970279,1.41376090634,0,1.0
3404,11,PP,0,0,1.00008210405,0.91771241854,2.18166292227,0,1.0
3405,11,PP,0,0,1.32510696333,0.340237812242,1.47392311033,0,1.0
3406,11,UU,1,1,2.12495638222,0.436895711408,1.23455524724,0,1.0
3407,11,PP,0,0,0.850071441932,1.41760288321,0.918036313845,0,1.0
3408,11,PP,0,0,1.19172949907,1.26796659159,0.607848302858,0,1.0
3409,11,UP,1,0,1.39176433628,2.02656499503,1.04803819225,0,0.0
3410,11,PP,0,0,1.97504207833,0.993106615699,0.610409085754,0,1.0
3411,11,UP,1,0,0.808384819418,0.290980199191,0.568000608833,0,1.0
3412,11,PP,0,0,1.10837792039,3.09958523609,2.87605149403,0,1.0
3413,11,PP,0,0,0.841793756899,0.151501176777,1.35289188062,0,1.0
3414,11,PP,0,0,0.850087121526,1.41549406226,1.03845854355,0,1.0
3415,11,PU,0,1,1.32502999078,2.20335065944,3.1738285318,0,1.0
3416,11,PP,0,0,0.691741757666,0.321027689135,0.926907187843,0,1.0
3417,11,PP,0,0,1.90003061797,0.583971651649,3.15049362912,0,1.0
3418,11,PP,0,0,0.583455919244,1.54822445655,1.58525529359,0,1.0
3419,11,PU,0,1,0.725088261857,3.3621444178,2.44369042444,0,1.0
3420,11,PP,0,0,1.00006727971,2.82483724361,2.48673233945,0,1.0
3421,11,UU,1,1,1.08342513023,1.95820780334,0.807250521866,0,0.0
3422,11,PP,0,0,0.841755270623,3.48028904828,2.74438720779,0,1.0
3423,11,PU,0,1,1.50003563544,0.687810829473,1.35295685898,0,1.0
3424,11,PP,0,0,1.50838630185,2.35101574063,1.12180049075,0,0.0
3425,11,PP,0,0,1.50002508735,1.00875135723,2.18107581116,0,1.0
3426,11,UU,1,1,1.11673685423,0.709325221801,2.37674098169,0,1.0
3427,11,UP,1,0,1.45842598548,1.22710796477,0.680162678927,0,1.0
3428,11,PP,0,0,0.78339097722,0.395682665988,1.66278174788,0,1.0
3429,11,PP,0,0,1.2167176396,1.95532813916,1.69419279985,0,1.0
3430,11,PP,0,0,2.26668679356,0.404604403481,1.04442236908,0,0.0
3431,11,UP,1,0,1.40008250317,0.725579168744,1.47517761974,0,1.0
3432,11,UU,1,1,2.85828868925,1.57560621187,1.72165741015,0,1.0
3433,11,UP,1,0,1.49170435471,1.75405952762,1.69394198854,0,1.0
3434,11,PU,0,1,1.72502582857,2.28746945717,1.07645099807,0,1.0
3435,11,PP,0,0,0.908369881039,0.445245104163,0.85550282634,0,1.0
3436,11,PP,0,0,0.583416292637,2.49252534927,2.91106345755,0,1.0
3437,11,UP,1,0,1.60004492916,2.14546125376,3.0187976659,0,1.0
3438,11,PP,0,0,0.950041679211,0.452014387042,3.44415802108,0,1.0
3439,11,PP,0,0,1.56672265707,2.13371328813,2.18626870453,0,1.0
3440,11,PP,0,0,1.20008814782,1.84205060617,0.770748189063,0,1.0
3441,11,PU,0,1,2.18334490772,1.3332364779,0.762825526296,0,1.0
3442,11,UU,1,1,1.37505502112,3.39668754519,3.88955937948,0,1.0
3443,11,UP,1,0,0.891786002627,2.15597807355,2.52250552145,0,1.0
3444,11,PP,0,0,0.750088946057,0.923653618928,0.35461916489,0,1.0
3445,11,PP,0,0,1.5583591619,1.57887196748,1.95074161073,0,1.0
3446,11,PP,0,0,1.33339063512,2.27940069857,3.6386662542,0,1.0
3447,11,PP,0,0,0.975101945867,1.33831580688,1.29356609036,0,1.0
3448,11,UU,1,1,1.36675025315,2.0486665263,1.91949989094,0,1.0
3449,11,PP,0,0,1.47503666174,0.294187195705,1.48130527788,0,0.0
3450,11,PP,0,0,0.6334390423,0.758722776572,1.36111997102,0,1.0
3451,11,PP,0,0,1.15839468331,3.68285141843,2.13086023975,0,1.0
3452,11,PP,0,0,1.16669232418,1.73016751697,2.08681182655,0,1.0
3453,11,PP,0,0,2.69162259276,1.1359097946,1.68807102341,0,1.0
3454,11,PP,0,0,0.625084669806,1.15316197318,1.17598426455,0,1.0
3455,11,PP,0,0,1.5666944338,1.93111826393,1.87256675705,0,1.0
3456,11,PP,0,0,1.0084079682,2.51641665966,1.82992836152,0,1.0
3457,11,PU,0,1,1.99167898227,2.95518070629,2.82017901864,0,1.0
3458,11,PP,0,0,1.60004692475,2.60472600676,4.81176555344,0,1.0
3459,11,PP,0,0,0.78336646004,5.22561196661,1.44716259971,0,0.0
3460,11,PP,0,0,1.48336623197,1.63348862741,1.01377500706,0,1.0
3461,11,PU,0,1,1.43336058732,2.44950687894,2.76734450857,0,0.0
3462,11,PP,0,0,1.5584007841,0.286599689915,1.78896448183,0,0.0
3463,11,PP,0,0,0.666783550911,2.58419587258,1.40656527417,0,1.0
3464,11,PP,0,0,0.541782695662,4.13754008588,3.193872889,0,1.0
3465,11,PU,0,1,0.97506716568,0.15459025784,2.22806187372,0,0.0
3466,11,PU,0,1,1.39173725334,1.11991924132,2.31225957353,0,1.0
3467,11,PP,0,0,1.13339599469,2.15412255603,2.69263874632,0,0.0
3468,11,PP,0,0,1.42505353869,1.78268822871,1.97303467307,0,1.0
3469,11,PP,0,0,0.933438415119,3.77679669524,1.0937416802,0,1.0
3470,11,PP,0,0,0.933446967625,5.22197253671,2.65259596205,0,1.0
3471,11,UU,1,1,1.65839240264,0.567432492006,1.63987472482,0,1.0
3472,11,PP,0,0,0.93341845927,1.25440042073,1.567959806,0,1.0
3473,11,UP,1,0,1.77500638587,1.40987698093,0.613403135353,0,1.0
3474,11,PP,0,0,1.24171461772,0.749827421422,1.02911947646,0,1.0
3475,11,PP,0,0,1.46669483292,2.96069876492,2.541182066,0,0.0
3476,11,PP,0,0,1.24168525411,2.46148481152,3.09217644997,0,1.0
3477,11,PP,0,0,0.0,4.75990082036,2.15697447337,1,0.0
3478,11,PP,0,0,1.4334161786,0.667778657102,2.02003753455,0,1.0
3479,11,PP,0,0,1.23337050822,2.29512815021,1.7130956722,0,1.0
3480,11,UP,1,0,1.25009379248,0.576939699652,1.46978527369,0,1.0
3481,11,PP,0,0,1.23340728399,1.64271743723,1.4009624699,0,1.0
3482,11,PP,0,0,0.808416748769,2.83625637985,0.0,1,1.0
3483,12,PP,0,0,2.90868516451,4.6010527786,4.44743985367,0,0.0
3484,12,UP,1,0,1.85025220105,1.47867791444,0.843014359207,0,1.0
3485,12,UP,1,0,0.0,0.405852401109,0.178380401701,1,0.0
3486,12,PP,0,0,1.38350306563,2.94689829296,2.1155345242,0,0.0
3487,12,PP,0,0,1.04185058831,2.43497646315,1.34843986095,0,1.0
3488,12,PP,0,0,0.0,0.475517229541,1.55295883606,1,0.0
3489,12,UU,1,1,0.966828193777,6.21455798356,3.23040307906,0,1.0
3490,12,PP,0,0,1.23347559565,2.40033224067,0.869591700573,0,1.0
3491,12,UU,1,1,0.833518123603,3.94926452968,1.4757648066,0,0.0
3492,12,UU,1,1,1.65854284338,3.08473761739,2.4540632228,0,1.0
3493,12,PP,0,0,0.658521675621,4.08737810297,1.8858517962,0,0.0
3494,12,PP,0,0,3.058636623,1.79995160619,0.94475385806,0,1.0
3495,12,UP,1,0,1.02527174113,1.66773945888,1.65674092055,0,0.0
3496,12,PP,0,0,2.48363876382,1.20262870866,1.75857183629,0,1.0
3497,12,PP,0,0,1.10857008887,0.539867882093,1.35304522071,0,0.0
3498,12,PP,0,0,1.32526638506,0.7376725803,1.04066090882,0,1.0
3499,12,UP,1,0,0.933546700078,1.02615712589,1.14491100527,0,1.0
3500,12,PP,0,0,0.958558334343,3.43527858688,1.97252204979,0,0.0
3501,12,PU,0,1,1.20852554035,0.789051598192,1.38559835843,0,1.0
3502,12,PP,0,0,2.0669549117,1.65657472128,0.79466166139,0,0.0
3503,12,PU,0,1,0.841903764303,2.7281864644,0.983657573469,0,1.0
3504,12,PP,0,0,0.758559553084,0.620953477301,1.04888856027,0,1.0
3505,12,UP,1,0,0.716877023966,1.02803508365,1.06905558677,0,0.0
3506,12,PP,0,0,1.85869749633,0.303229316763,0.624557068202,0,0.0
3507,12,PU,0,1,2.53364599613,0.257644583374,2.62317035884,0,0.0
3508,12,PP,0,0,1.17525334762,3.01064488836,0.545419131845,0,1.0
3509,12,UP,1,0,1.65859576278,0.721961393646,1.39321124018,0,1.0
3510,12,UU,1,1,0.67523747182,2.51283559566,0.911378024731,0,0.0
3511,12,PP,0,0,1.26691424396,0.828317217793,2.08557657454,0,1.0
3512,12,PP,0,0,3.04199844193,0.676905642441,0.899504337245,0,1.0
3513,12,PP,0,0,0.891885980178,1.55539333214,0.739459669676,0,0.0
3514,12,PU,0,1,0.91691365061,1.60731411409,0.689583097814,0,0.0
3515,12,UP,1,0,1.750331067,4.55996018075,3.51673479698,0,1.0
3516,12,PP,0,0,2.01698488333,1.48613055644,0.73373145611,0,0.0
3517,12,PU,0,1,1.77528336736,1.15974543976,0.449415309188,0,0.0
3518,12,PP,0,0,1.50859266781,2.40723549575,1.30973980732,0,0.0
3519,12,PU,0,1,1.29191593577,2.96713706064,0.391689560925,0,1.0
3520,12,PP,0,0,2.36695500792,0.722564769525,0.533780581311,0,0.0
3521,12,PP,0,0,1.78361320215,0.687707653897,2.75944309582,0,1.0
3522,12,PP,0,0,1.35858957282,1.98891492457,0.901418278472,0,1.0
3523,12,PP,0,0,1.75031984167,0.25497571324,1.32700820175,0,0.0
3524,12,PP,0,0,2.25020806947,1.1956673393,0.479652754514,0,0.0
3525,12,PP,0,0,1.09185300978,1.24769228285,1.27168087425,0,1.0
3526,12,UP,1,0,1.44197772318,0.866107892801,2.21383190224,0,1.0
3527,12,PP,0,0,0.925223279788,0.477546648526,1.44659478377,0,1.0
3528,12,PP,0,0,2.02524415891,0.402069379056,1.50018502273,0,1.0
3529,12,PP,0,0,0.941901551312,1.50116432912,1.2213284619,0,0.0
3530,12,UU,1,1,1.45866048483,0.860084306403,0.318816357925,0,0.0
3531,12,PP,0,0,1.07523407214,2.20132508088,1.06411399588,0,1.0
3532,12,UP,1,0,1.21690989814,0.731214881766,0.426457247323,0,1.0
3533,12,UU,1,1,0.708587600369,0.686967049307,2.31934319789,0,1.0
3534,12,PP,0,0,2.74200732597,2.56647899471,3.55701865484,0,1.0
3535,12,PP,0,0,1.89192478773,1.50309049976,1.90262323483,0,1.0
3536,12,PP,0,0,1.108565278,1.66207884367,0.734876315854,0,1.0
3537,12,PU,0,1,2.89206494398,0.929756539687,0.790967674174,0,0.0
3538,12,PP,0,0,2.2086711489,2.7355765518,2.88470569307,0,1.0
3539,12,PP,0,0,1.35857032941,1.54397183076,1.65544993577,0,0.0
3540,12,PP,0,0,1.64192550936,1.09134841253,0.586973760982,0,1.0
3541,12,PP,0,0,2.16693056878,1.57147959213,1.38424261292,0,1.0
3542,12,PP,0,0,1.0335255644,1.30244594078,1.19914158657,0,1.0
3543,12,PP,0,0,2.4836384431,0.675573507551,0.608765152238,0,0.0
3544,12,UU,1,1,2.05026188691,1.23905301771,1.74421730532,0,1.0
3545,12,PP,0,0,1.72526074031,1.83869192708,1.21083951452,0,1.0
3546,12,PP,0,0,1.73366017212,1.79836998792,1.13126185883,0,1.0
3547,12,PP,0,0,0.708527945768,2.20193425116,0.694759706601,0,0.0
3548,12,PP,0,0,0.775205431521,2.25361089201,1.38103200286,0,1.0
3549,12,PP,0,0,1.12522462683,2.2175045735,0.747174370833,0,1.0
3550,12,PP,0,0,1.6002696003,0.66704553156,1.01769517195,0,1.0
3551,12,PU,0,1,1.04192916561,3.35702868303,1.63316986243,0,0.0
